"user_id","video_id","date"
kyjun92,-9ObkvtSb7g,"2020-11-06 12:06:31.0"
kyjun92,"2i7CdZa13yw","2020-11-06 12:07:03.0"
kyjun92,"5mNUn_KowCQ","2020-11-06 12:07:13.0"
kyjun92,-rx_pSt7OG4,"2020-11-06 12:07:32.0"
kyjun92,-9ObkvtSb7g,"2020-11-06 12:38:33.0"
kyjun92,-rx_pSt7OG4,"2020-11-06 12:40:21.0"
kyjun92,jAaPDzYCVzA,"2020-11-06 12:40:36.0"
kyjun92,"97qObTY_Kik","2020-11-06 12:42:37.0"
kyjun92,-9ObkvtSb7g,"2020-11-06 12:44:32.0"
kyjun92,"1oQrHWm3ntM","2020-11-06 12:47:39.0"
kyjun92,"1oQrHWm3ntM","2020-11-06 12:48:19.0"
kyjun92,"1oQrHWm3ntM","2020-11-06 12:48:19.0"
kyjun92,"9kXoTQrv8fY","2020-11-06 12:48:22.0"
kyjun92,"2i7CdZa13yw","2020-11-06 12:48:30.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 12:48:47.0"
kyjun92,"5mNUn_KowCQ","2020-11-06 12:50:08.0"
kyjun92,-9ObkvtSb7g,"2020-11-06 12:51:04.0"
kyjun92,"1oQrHWm3ntM","2020-11-06 12:51:11.0"
kyjun92,"1oQrHWm3ntM","2020-11-06 12:52:25.0"
kyjun92,"1oQrHWm3ntM","2020-11-06 12:52:25.0"
kyjun92,"1oQrHWm3ntM","2020-11-06 12:52:26.0"
kyjun92,"1oQrHWm3ntM","2020-11-06 12:52:26.0"
kyjun92,GZV5hsEaMGQ,"2020-11-06 12:52:29.0"
kyjun92,GZV5hsEaMGQ,"2020-11-06 12:52:51.0"
kyjun92,GZV5hsEaMGQ,"2020-11-06 12:52:54.0"
kyjun92,-uVocM3Mcac,"2020-11-06 12:54:34.0"
kyjun92,-9ObkvtSb7g,"2020-11-06 12:54:40.0"
kyjun92,"2i7CdZa13yw","2020-11-06 12:54:45.0"
kyjun92,"5hAKL88OGQI","2020-11-06 12:54:47.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 12:54:50.0"
kyjun92,-uVocM3Mcac,"2020-11-06 13:05:20.0"
kyjun92,-rx_pSt7OG4,"2020-11-06 14:23:21.0"
kyjun92,"97qObTY_Kik","2020-11-06 14:24:53.0"
kyjun92,"5hAKL88OGQI","2020-11-06 14:25:10.0"
kyjun92,"5hAKL88OGQI","2020-11-06 14:25:29.0"
kyjun92,-vRHDIHSi6E,"2020-11-06 14:25:53.0"
kyjun92,-uVocM3Mcac,"2020-11-06 14:52:26.0"
kyjun92,-rx_pSt7OG4,"2020-11-06 15:25:15.0"
kyjun92,-uVocM3Mcac,"2020-11-06 15:44:14.0"
kyjun92,-9ObkvtSb7g,"2020-11-06 16:08:33.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 16:17:04.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 16:20:37.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 16:21:07.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 16:21:08.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 16:21:08.0"
kyjun92,-uVocM3Mcac,"2020-11-06 16:21:15.0"
kyjun92,-uVocM3Mcac,"2020-11-06 16:21:40.0"
kyjun92,-uVocM3Mcac,"2020-11-06 16:21:41.0"
kyjun92,-uVocM3Mcac,"2020-11-06 16:21:42.0"
kyjun92,-uVocM3Mcac,"2020-11-06 16:21:43.0"
kyjun92,-uVocM3Mcac,"2020-11-06 16:21:44.0"
kyjun92,-uVocM3Mcac,"2020-11-06 16:21:46.0"
kyjun92,-uVocM3Mcac,"2020-11-06 16:22:38.0"
kyjun92,"5mNUn_KowCQ","2020-11-06 16:35:17.0"
kyjun92,-rx_pSt7OG4,"2020-11-06 16:39:09.0"
kyjun92,-uVocM3Mcac,"2020-11-06 16:42:36.0"
kyjun92,-9ObkvtSb7g,"2020-11-06 16:54:26.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 17:10:14.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 17:18:35.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 17:18:35.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 17:18:36.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 17:18:36.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 17:18:37.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 17:18:37.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 17:18:37.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 17:18:37.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 17:18:37.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 17:18:37.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 17:18:38.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:18:46.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:11.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:13.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:14.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:14.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:14.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:14.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:15.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:15.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:16.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:16.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:16.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:16.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:16.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:16.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:17.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:17.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:17.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:17.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:17.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:19.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:19:20.0"
kyjun92,ewyRaxdFZcQ,"2020-11-06 17:20:04.0"
kyjun92,"1DrvrxEdBLs","2020-11-06 17:20:07.0"
kyjun92,"1DrvrxEdBLs","2020-11-06 17:20:16.0"
kyjun92,"1DrvrxEdBLs","2020-11-06 17:20:39.0"
kyjun92,"1DrvrxEdBLs","2020-11-06 17:20:40.0"
kyjun92,"1DrvrxEdBLs","2020-11-06 17:20:40.0"
kyjun92,"1DrvrxEdBLs","2020-11-06 17:20:40.0"
kyjun92,lM-LYpqD44E,"2020-11-06 17:20:43.0"
kyjun92,lM-LYpqD44E,"2020-11-06 17:21:18.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:21:24.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:21:28.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:21:28.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:21:28.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:22:27.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:23:13.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:23:15.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:23:28.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:23:48.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:23:48.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:24:58.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:25:26.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:25:54.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:26:30.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:26:50.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:26:51.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:26:51.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:26:52.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:27:38.0"
kyjun92,uttOy9Qy6jI,"2020-11-06 17:27:39.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:33:45.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:34:09.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:34:18.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:35:32.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:36:13.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:36:14.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:36:14.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:36:14.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:36:15.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:36:15.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:36:15.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:36:15.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:37:01.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:37:23.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:37:39.0"
kyjun92,hU-cOvkZsjk,"2020-11-06 17:37:40.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:37:44.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:37:52.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:38:06.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:38:27.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:38:27.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:38:28.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:25.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:25.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:26.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:26.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:26.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:26.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:26.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:30.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:30.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:30.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:31.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:51.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:52.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:52.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:52.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:52.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:52.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:53.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:53.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:53.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:53.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:53.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:53.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:54.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:54.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:54.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:54.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:54.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:54.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:55.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:55.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:55.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:55.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:55.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:55.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:55.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:56.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:56.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:56.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:56.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:56.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:56.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:57.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:57.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:57.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:57.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:57.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:57.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:58.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:39:58.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:40:07.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:40:36.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:40:49.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:40:50.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:40:54.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:41:55.0"
kyjun92,b_FavH1dfY4,"2020-11-06 17:42:55.0"
kyjun92,-1H7s3KkTXc,"2020-11-06 17:43:51.0"
kyjun92,-9ObkvtSb7g,"2020-11-06 17:43:56.0"
kyjun92,-9ObkvtSb7g,"2020-11-07 01:58:18.0"
kyjun92,-9ObkvtSb7g,"2020-11-07 01:58:28.0"
kyjun92,-9ObkvtSb7g,"2020-11-07 02:15:12.0"
kyjun92,-9ObkvtSb7g,"2020-11-07 02:15:24.0"
kyjun92,ENQv2uH2PcQ,"2020-11-07 02:33:05.0"
kyjun92,-uVocM3Mcac,"2020-11-07 19:42:53.0"
kyjun92,"65pljTszuvY","2020-11-07 20:56:01.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 20:58:58.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:00:35.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:01:44.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:03:20.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 21:05:47.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:16:43.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:18:33.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:19:16.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 21:25:38.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 21:26:05.0"
kyjun92,"2euA63uNQTQ","2020-11-07 21:26:08.0"
kyjun92,"1oQrHWm3ntM","2020-11-07 21:28:23.0"
kyjun92,"92_L9ejxW1k","2020-11-07 21:28:26.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:30:56.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:31:52.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:39:07.0"
kyjun92,-vRHDIHSi6E,"2020-11-07 21:40:24.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:41:31.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:41:51.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:41:51.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:41:52.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:41:53.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:41:53.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:42:19.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:42:20.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:42:20.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:42:35.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:43:04.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:43:07.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 21:43:09.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:43:18.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:55:00.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:55:31.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:56:49.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:58:16.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:59:11.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 21:59:15.0"
kyjun92,-vRHDIHSi6E,"2020-11-07 21:59:31.0"
kyjun92,-vRHDIHSi6E,"2020-11-07 21:59:48.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:00:39.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:05:05.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:05:56.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:07:44.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:08:41.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:09:29.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:09:29.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 22:09:54.0"
kyjun92,"1oQrHWm3ntM","2020-11-07 22:10:13.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:16:49.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:16:53.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:17:00.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:17:17.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:17:20.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:17:22.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:17:29.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:17:32.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:17:36.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:18:33.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:18:43.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:18:52.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:18:58.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:19:02.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:19:06.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:19:09.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:21:47.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:21:51.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:22:31.0"
kyjun92,-vRHDIHSi6E,"2020-11-07 22:22:46.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 22:22:52.0"
kyjun92,"9kXoTQrv8fY","2020-11-07 22:23:43.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:25:11.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:25:38.0"
kyjun92,-9ObkvtSb7g,"2020-11-07 22:26:35.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 22:26:49.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:15:12.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:15:35.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:16:18.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:16:25.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:16:44.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 23:29:34.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 23:29:48.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 23:35:38.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:35:43.0"
kyjun92,"2euA63uNQTQ","2020-11-07 23:35:52.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:36:21.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:37:09.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:38:13.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:38:17.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:39:08.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:40:33.0"
kyjun92,"1oQrHWm3ntM","2020-11-07 23:52:34.0"
kyjun92,A84UUXLsAm0,"2020-11-07 23:53:11.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:53:16.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:56:20.0"
kyjun92,"1DrvrxEdBLs","2020-11-07 23:56:38.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 23:57:38.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 23:57:43.0"
kyjun92,-9ObkvtSb7g,"2020-11-07 23:57:48.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 23:58:26.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 23:58:55.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 23:59:05.0"
kyjun92,-1H7s3KkTXc,"2020-11-07 23:59:43.0"
kyjun92,-1H7s3KkTXc,"2020-11-08 00:00:50.0"
kyjun92,"1DrvrxEdBLs","2020-11-08 00:04:29.0"
kyjun92,"2euA63uNQTQ","2020-11-08 00:05:43.0"
kyjun92,"5mNUn_KowCQ","2020-11-08 00:06:25.0"
kyjun92,"9kXoTQrv8fY","2020-11-08 00:09:58.0"
kyjun92,-1H7s3KkTXc,"2020-11-08 00:15:15.0"
kyjun92,"1oQrHWm3ntM","2020-11-08 00:15:21.0"
kyjun92,"1DrvrxEdBLs","2020-11-08 00:15:45.0"
kyjun92,"1oQrHWm3ntM","2020-11-08 00:16:25.0"
kyjun92,Ka6cgYojUjc,"2020-11-08 00:18:34.0"
kyjun92,"2euA63uNQTQ","2020-11-08 00:26:15.0"
kyjun92,UHKSrQImAFY,"2020-11-08 00:26:33.0"
kyjun92,"1oQrHWm3ntM","2020-11-08 01:20:21.0"
kyjun92,-9ObkvtSb7g,"2020-11-08 01:20:43.0"
kyjun92,"1oQrHWm3ntM","2020-11-08 01:21:17.0"
kyjun92,"1oQrHWm3ntM","2020-11-08 01:21:57.0"
kyjun92,"1oQrHWm3ntM","2020-11-08 01:23:06.0"
kyjun92,-9ObkvtSb7g,"2020-11-08 01:23:19.0"
kyjun92,-9ObkvtSb7g,"2020-11-08 01:24:43.0"
kyjun92,"5mNUn_KowCQ","2020-11-08 01:25:16.0"
kyjun92,"5mNUn_KowCQ","2020-11-08 01:25:47.0"
kyjun92,"5mNUn_KowCQ","2020-11-08 01:25:59.0"
kyjun92,-9ObkvtSb7g,"2020-11-08 01:26:05.0"
kyjun92,-9ObkvtSb7g,"2020-11-08 01:26:09.0"
kyjun92,-1H7s3KkTXc,"2020-11-08 01:31:00.0"
kyjun92,"1oQrHWm3ntM","2020-11-08 01:31:06.0"
kyjun92,-9ObkvtSb7g,"2020-11-08 01:31:10.0"
kyjun92,"2euA63uNQTQ","2020-11-08 01:31:14.0"
kyjun92,"5mNUn_KowCQ","2020-11-08 01:31:18.0"
kyjun92,-9ObkvtSb7g,"2020-11-08 01:31:21.0"
kyjun92,-1H7s3KkTXc,"2020-11-08 01:31:22.0"
kyjun92,"1oQrHWm3ntM","2020-11-08 01:31:25.0"
kyjun92,-9ObkvtSb7g,"2020-11-08 01:36:27.0"
kyjun92,"5yKJssdPXBM","2020-11-08 02:37:33.0"
